FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,DOSIS_3
2021-02-03,61 a 70,F,Sputnik,Público,287,0,0
2021-02-03,61 a 70,F,Sputnik,Público nacional,18,0,0
2021-02-03,61 a 70,M,Sputnik,Privado,13,0,0
2021-02-03,61 a 70,M,Sputnik,Público,239,2,0
2021-02-03,61 a 70,M,Sputnik,Público nacional,13,0,0
2021-02-03,71 a 80,F,Sputnik,Público,27,0,0
2021-02-03,71 a 80,M,Sputnik,Privado,5,0,0
2021-02-03,71 a 80,M,Sputnik,Público,31,0,0
2021-02-03,81 a 90,F,Sputnik,Público,2,0,0
2021-02-03,81 a 90,M,Sputnik,Privado,1,0,0
2021-02-03,81 a 90,M,Sputnik,Público,2,0,0
2021-02-04,30 o menos,F,Sputnik,Privado,16,41,0
2021-02-04,30 o menos,F,Sputnik,Público,67,146,0
2021-02-04,30 o menos,F,Sputnik,Público nacional,22,32,0
2021-02-04,30 o menos,M,Sputnik,Privado,4,27,0
2021-02-04,30 o menos,M,Sputnik,Público,32,71,0
2021-02-04,30 o menos,M,Sputnik,Público nacional,4,21,0
2021-02-04,31 a 40,F,Sputnik,Privado,43,103,0
2021-02-04,31 a 40,F,Sputnik,Público,204,255,0
2021-02-04,31 a 40,F,Sputnik,Público nacional,22,38,0
2021-02-04,31 a 40,M,Sputnik,Privado,22,71,0
2021-02-04,31 a 40,M,Sputnik,Público,76,147,0
2021-02-04,31 a 40,M,Sputnik,Público nacional,11,33,0
2021-02-04,41 a 50,F,Sputnik,Privado,19,74,0
2021-02-04,41 a 50,F,Sputnik,Público,208,224,0
2021-02-04,41 a 50,F,Sputnik,Público nacional,15,26,0
2021-02-04,41 a 50,M,Sputnik,Privado,8,35,0
2021-02-04,41 a 50,M,Sputnik,Público,96,122,0
2021-02-04,41 a 50,M,Sputnik,Público nacional,9,23,0
2021-02-04,51 a 60,F,Sputnik,Privado,12,40,0
2021-02-04,51 a 60,F,Sputnik,Público,242,155,0
2021-02-04,51 a 60,F,Sputnik,Público nacional,20,13,0
2021-02-04,51 a 60,M,Sputnik,Privado,5,23,0
2021-02-04,51 a 60,M,Sputnik,Público,101,75,0
2021-02-04,51 a 60,M,Sputnik,Público nacional,10,8,0
2021-02-04,61 a 70,F,Sputnik,Público,242,0,0
2021-02-04,61 a 70,F,Sputnik,Público nacional,10,0,0
2021-02-04,61 a 70,M,Sputnik,Privado,5,0,0
2021-02-04,61 a 70,M,Sputnik,Público,153,0,0
2021-02-04,61 a 70,M,Sputnik,Público nacional,9,0,0
2021-02-04,71 a 80,F,Sputnik,Público,37,0,0
2021-02-04,71 a 80,M,Sputnik,Público,39,0,0
2021-02-04,81 a 90,F,Sputnik,Público,3,0,0
2021-02-04,81 a 90,M,Sputnik,Público,4,0,0
2021-02-04,91 o mas,M,Sputnik,Público,1,0,0
2021-02-05,30 o menos,F,Sputnik,Privado,75,130,0
2021-02-05,30 o menos,F,Sputnik,Público,131,202,0
2021-02-05,30 o menos,F,Sputnik,Público nacional,17,25,0
2021-02-05,30 o menos,M,Sputnik,Privado,44,50,0
2021-02-05,30 o menos,M,Sputnik,Público,50,116,0
2021-02-05,30 o menos,M,Sputnik,Público nacional,6,14,0
2021-02-05,31 a 40,F,Sputnik,Privado,158,245,0
2021-02-05,31 a 40,F,Sputnik,Público,305,388,0
2021-02-05,31 a 40,F,Sputnik,Público nacional,44,31,0
2021-02-05,31 a 40,M,Sputnik,Privado,103,146,0
2021-02-05,31 a 40,M,Sputnik,Público,124,215,0
2021-02-05,31 a 40,M,Sputnik,Público nacional,12,20,0
2021-02-05,41 a 50,F,Sputnik,Privado,114,156,0
2021-02-05,41 a 50,F,Sputnik,Público,291,305,0
2021-02-05,41 a 50,F,Sputnik,Público nacional,20,26,0
2021-02-05,41 a 50,M,Sputnik,Privado,61,74,0
2021-02-05,41 a 50,M,Sputnik,Público,90,156,0
2021-02-05,41 a 50,M,Sputnik,Público nacional,11,14,0
2021-02-05,51 a 60,F,Sputnik,Privado,77,71,0
2021-02-05,51 a 60,F,Sputnik,Público,297,242,0
2021-02-05,51 a 60,F,Sputnik,Público nacional,38,11,0
2021-02-05,51 a 60,M,Sputnik,Privado,31,47,0
2021-02-05,51 a 60,M,Sputnik,Público,132,117,0
2021-02-05,51 a 60,M,Sputnik,Público nacional,24,7,0
2021-02-05,61 a 70,F,Sputnik,Privado,18,2,0
2021-02-05,61 a 70,F,Sputnik,Público,233,1,0
2021-02-05,61 a 70,F,Sputnik,Público nacional,22,0,0
2021-02-05,61 a 70,M,Sputnik,Privado,15,0,0
2021-02-05,61 a 70,M,Sputnik,Público,158,1,0
2021-02-05,61 a 70,M,Sputnik,Público nacional,18,0,0
2021-02-05,71 a 80,F,Sputnik,Privado,2,0,0
2021-02-05,71 a 80,F,Sputnik,Público,40,0,0
2021-02-05,71 a 80,M,Sputnik,Privado,6,0,0
2021-02-05,71 a 80,M,Sputnik,Público,41,0,0
2021-02-05,71 a 80,M,Sputnik,Público nacional,4,0,0
2021-02-05,81 a 90,F,Sputnik,Público,3,0,0
2021-02-05,81 a 90,M,Sputnik,Público,5,0,0
2021-02-06,30 o menos,F,Sputnik,Privado,0,13,0
2021-02-06,30 o menos,F,Sputnik,Público,14,83,0
2021-02-06,30 o menos,F,Sputnik,Público nacional,3,6,0
2021-02-06,30 o menos,M,Sputnik,Privado,0,11,0
2021-02-06,30 o menos,M,Sputnik,Público,8,60,0
2021-02-06,30 o menos,M,Sputnik,Público nacional,0,2,0
2021-02-06,31 a 40,F,Sputnik,Privado,0,43,0
2021-02-06,31 a 40,F,Sputnik,Público,45,165,0
2021-02-06,31 a 40,F,Sputnik,Público nacional,16,10,0
2021-02-06,31 a 40,M,Sputnik,Privado,0,20,0
2021-02-06,31 a 40,M,Sputnik,Público,17,89,0
2021-02-06,31 a 40,M,Sputnik,Público nacional,3,8,0
2021-02-06,41 a 50,F,Sputnik,Privado,0,27,0
2021-02-06,41 a 50,F,Sputnik,Público,33,146,0
2021-02-06,41 a 50,F,Sputnik,Público nacional,11,13,0
2021-02-06,41 a 50,M,Sputnik,Privado,0,13,0
2021-02-06,41 a 50,M,Sputnik,Público,24,71,0
2021-02-06,41 a 50,M,Sputnik,Público nacional,7,2,0
2021-02-06,51 a 60,F,Sputnik,Privado,1,14,0
2021-02-06,51 a 60,F,Sputnik,Público,40,88,0
2021-02-06,51 a 60,F,Sputnik,Público nacional,6,3,0
2021-02-06,51 a 60,M,Sputnik,Privado,0,10,0
2021-02-06,51 a 60,M,Sputnik,Público,17,52,0
2021-02-06,51 a 60,M,Sputnik,Público nacional,6,2,0
2021-02-06,61 a 70,F,Sputnik,Privado,1,0,0
2021-02-06,61 a 70,F,Sputnik,Público,23,0,0
2021-02-06,61 a 70,F,Sputnik,Público nacional,2,0,0
2021-02-06,61 a 70,M,Sputnik,Privado,3,0,0
2021-02-06,61 a 70,M,Sputnik,Público,18,0,0
2021-02-06,61 a 70,M,Sputnik,Público nacional,1,0,0
2021-02-06,71 a 80,F,Sputnik,Público,1,0,0
2021-02-06,71 a 80,M,Sputnik,Público,1,0,0
2021-02-07,30 o menos,F,Sputnik,Privado,7,12,0
2021-02-07,30 o menos,F,Sputnik,Público,24,44,0
2021-02-07,30 o menos,F,Sputnik,Público nacional,0,3,0
2021-02-07,30 o menos,M,Sputnik,Privado,3,12,0
2021-02-07,30 o menos,M,Sputnik,Público,15,23,0
2021-02-07,30 o menos,M,Sputnik,Público nacional,0,2,0
2021-02-07,31 a 40,F,Sputnik,Privado,23,44,0
2021-02-07,31 a 40,F,Sputnik,Público,60,107,0
2021-02-07,31 a 40,F,Sputnik,Público nacional,0,3,0
2021-02-07,31 a 40,M,Sputnik,Privado,10,21,0
2021-02-07,31 a 40,M,Sputnik,Público,31,47,0
2021-02-07,31 a 40,M,Sputnik,Público nacional,0,4,0
2021-02-07,41 a 50,F,Sputnik,Privado,13,16,0
2021-02-07,41 a 50,F,Sputnik,Público,54,107,0
2021-02-07,41 a 50,F,Sputnik,Público nacional,0,2,0
2021-02-07,41 a 50,M,Sputnik,Privado,7,15,0
2021-02-07,41 a 50,M,Sputnik,Público,28,56,0
2021-02-07,41 a 50,M,Sputnik,Público nacional,0,4,0
2021-02-07,51 a 60,F,Sputnik,Privado,3,9,0
2021-02-07,51 a 60,F,Sputnik,Público,38,60,0
2021-02-07,51 a 60,F,Sputnik,Público nacional,0,1,0
2021-02-07,51 a 60,M,Sputnik,Privado,0,10,0
2021-02-07,51 a 60,M,Sputnik,Público,19,28,0
2021-02-07,51 a 60,M,Sputnik,Público nacional,0,1,0
2021-02-07,61 a 70,F,Sputnik,Público,21,0,0
2021-02-07,61 a 70,M,Sputnik,Privado,4,0,0
2021-02-07,61 a 70,M,Sputnik,Público,12,0,0
2021-02-07,71 a 80,F,Sputnik,Público,1,0,0
2021-02-07,71 a 80,M,Sputnik,Privado,1,0,0
2021-02-07,71 a 80,M,Sputnik,Público,1,0,0
2021-02-08,30 o menos,F,Sputnik,Privado,30,68,0
2021-02-08,30 o menos,F,Sputnik,Público,51,75,0
2021-02-08,30 o menos,F,Sputnik,Público nacional,20,36,0
2021-02-08,30 o menos,M,Sputnik,Privado,6,34,0
2021-02-08,30 o menos,M,Sputnik,Público,24,35,0
2021-02-08,30 o menos,M,Sputnik,Público nacional,11,19,0
2021-02-08,31 a 40,F,Sputnik,Privado,60,119,0
2021-02-08,31 a 40,F,Sputnik,Público,108,127,0
2021-02-08,31 a 40,F,Sputnik,Público nacional,43,44,0
2021-02-08,31 a 40,M,Sputnik,Privado,26,69,0
2021-02-08,31 a 40,M,Sputnik,Público,60,77,0
2021-02-08,31 a 40,M,Sputnik,Público nacional,23,24,0
2021-02-08,41 a 50,F,Sputnik,Privado,34,66,0
2021-02-08,41 a 50,F,Sputnik,Público,125,143,0
2021-02-08,41 a 50,F,Sputnik,Público nacional,28,34,0
2021-02-08,41 a 50,M,Sputnik,Privado,24,32,0
2021-02-08,41 a 50,M,Sputnik,Público,60,60,0
2021-02-08,41 a 50,M,Sputnik,Público nacional,14,21,0
2021-02-08,51 a 60,F,Sputnik,Privado,18,33,0
2021-02-08,51 a 60,F,Sputnik,Público,95,84,0
2021-02-08,51 a 60,F,Sputnik,Público nacional,27,14,0
2021-02-08,51 a 60,M,Sputnik,Privado,6,19,0
2021-02-08,51 a 60,M,Sputnik,Público,53,42,0
2021-02-08,51 a 60,M,Sputnik,Público nacional,20,10,0
2021-02-08,61 a 70,F,Sputnik,Privado,5,0,0
2021-02-08,61 a 70,F,Sputnik,Público,76,0,0
2021-02-08,61 a 70,F,Sputnik,Público nacional,22,0,0
2021-02-08,61 a 70,M,Sputnik,Privado,9,0,0
2021-02-08,61 a 70,M,Sputnik,Público,66,0,0
2021-02-08,61 a 70,M,Sputnik,Público nacional,14,0,0
2021-02-08,71 a 80,F,Sputnik,Privado,2,0,0
2021-02-08,71 a 80,F,Sputnik,Público,7,0,0
2021-02-08,71 a 80,F,Sputnik,Público nacional,1,0,0
2021-02-08,71 a 80,M,Sputnik,Privado,4,0,0
2021-02-08,71 a 80,M,Sputnik,Público,6,0,0
2021-02-08,71 a 80,M,Sputnik,Público nacional,1,0,0
2021-02-08,81 a 90,M,Sputnik,Privado,1,0,0
2021-02-09,30 o menos,F,Sputnik,Privado,63,25,0
2021-02-09,30 o menos,F,Sputnik,Público,152,73,0
2021-02-09,30 o menos,F,Sputnik,Público nacional,19,10,0
2021-02-09,30 o menos,M,Sputnik,Privado,23,11,0
2021-02-09,30 o menos,M,Sputnik,Público,45,47,0
2021-02-09,30 o menos,M,Sputnik,Público nacional,10,5,0
2021-02-09,31 a 40,F,Sputnik,Privado,120,48,0
2021-02-09,31 a 40,F,Sputnik,Público,243,128,0
2021-02-09,31 a 40,F,Sputnik,Público nacional,13,20,0
2021-02-09,31 a 40,M,Sputnik,Privado,72,27,0
2021-02-09,31 a 40,M,Sputnik,Público,83,81,0
2021-02-09,31 a 40,M,Sputnik,Público nacional,23,19,0
2021-02-09,41 a 50,F,Sputnik,Privado,90,38,0
2021-02-09,41 a 50,F,Sputnik,Público,187,112,0
2021-02-09,41 a 50,F,Sputnik,Público nacional,14,21,0
2021-02-09,41 a 50,M,Sputnik,Privado,50,17,0
2021-02-09,41 a 50,M,Sputnik,Público,67,69,0
2021-02-09,41 a 50,M,Sputnik,Público nacional,12,13,0
2021-02-09,51 a 60,F,Sputnik,Privado,58,24,0
2021-02-09,51 a 60,F,Sputnik,Público,228,70,0
2021-02-09,51 a 60,F,Sputnik,Público nacional,14,10,0
2021-02-09,51 a 60,M,Sputnik,Privado,34,15,0
2021-02-09,51 a 60,M,Sputnik,Público,68,50,0
2021-02-09,51 a 60,M,Sputnik,Público nacional,6,8,0
2021-02-09,61 a 70,F,Sputnik,Privado,13,0,0
2021-02-09,61 a 70,F,Sputnik,Público,124,0,0
2021-02-09,61 a 70,F,Sputnik,Público nacional,10,0,0
2021-02-09,61 a 70,M,Sputnik,Privado,13,0,0
2021-02-09,61 a 70,M,Sputnik,Público,102,1,0
2021-02-09,61 a 70,M,Sputnik,Público nacional,5,0,0
2021-02-09,71 a 80,F,Sputnik,Público,6,0,0
2021-02-09,71 a 80,F,Sputnik,Público nacional,1,0,0
2021-02-09,71 a 80,M,Sputnik,Privado,3,0,0
2021-02-09,71 a 80,M,Sputnik,Público,10,0,0
2021-02-09,71 a 80,M,Sputnik,Público nacional,1,0,0
2021-02-09,81 a 90,M,Sputnik,Público,5,0,0
2021-02-10,30 o menos,F,Sputnik,Privado,39,22,0
2021-02-10,30 o menos,F,Sputnik,Público,43,29,0
2021-02-10,30 o menos,F,Sputnik,Público nacional,9,23,0
2021-02-10,30 o menos,M,Sputnik,Privado,15,7,0
2021-02-10,30 o menos,M,Sputnik,Público,28,16,0
2021-02-10,30 o menos,M,Sputnik,Público nacional,15,2,0
2021-02-10,31 a 40,F,Sputnik,Privado,83,33,0
2021-02-10,31 a 40,F,Sputnik,Público,95,84,0
2021-02-10,31 a 40,F,Sputnik,Público nacional,9,22,0
2021-02-10,31 a 40,M,Sputnik,Privado,33,19,0
2021-02-10,31 a 40,M,Sputnik,Público,29,30,0
2021-02-10,31 a 40,M,Sputnik,Público nacional,17,6,0
2021-02-10,41 a 50,F,Sputnik,Privado,63,18,0
2021-02-10,41 a 50,F,Sputnik,Público,94,60,0
2021-02-10,41 a 50,F,Sputnik,Público nacional,6,24,0
2021-02-10,41 a 50,M,Sputnik,Privado,43,19,0
2021-02-10,41 a 50,M,Sputnik,Público,42,26,0
2021-02-10,41 a 50,M,Sputnik,Público nacional,7,9,0
2021-02-10,51 a 60,F,Sputnik,Privado,38,8,0
2021-02-10,51 a 60,F,Sputnik,Público,89,46,0
2021-02-10,51 a 60,F,Sputnik,Público nacional,10,14,0
2021-02-10,51 a 60,M,Sputnik,Privado,21,4,0
2021-02-10,51 a 60,M,Sputnik,Público,50,20,0
2021-02-10,51 a 60,M,Sputnik,Público nacional,4,9,0
2021-02-10,61 a 70,F,Sputnik,Privado,11,0,0
2021-02-10,61 a 70,F,Sputnik,Público,50,0,0
2021-02-10,61 a 70,F,Sputnik,Público nacional,1,0,0
2021-02-10,61 a 70,M,Sputnik,Privado,6,0,0
2021-02-10,61 a 70,M,Sputnik,Público,50,0,0
2021-02-10,61 a 70,M,Sputnik,Público nacional,3,0,0
2021-02-10,71 a 80,F,Sputnik,Público,7,0,0
2021-02-10,71 a 80,M,Sputnik,Privado,1,0,0
2021-02-10,71 a 80,M,Sputnik,Público,8,0,0
2021-02-10,81 a 90,M,Sputnik,Privado,3,0,0
2021-02-11,30 o menos,F,Sputnik,Privado,42,4,0
2021-02-11,30 o menos,F,Sputnik,Público,83,38,0
2021-02-11,30 o menos,F,Sputnik,Público nacional,1,14,0
2021-02-11,30 o menos,M,Sputnik,Privado,20,2,0
2021-02-11,30 o menos,M,Sputnik,Público,25,20,0
2021-02-11,30 o menos,M,Sputnik,Público nacional,0,4,0
2021-02-11,31 a 40,F,Sputnik,Privado,85,12,0
2021-02-11,31 a 40,F,Sputnik,Público,167,57,0
2021-02-11,31 a 40,F,Sputnik,Público nacional,3,25,0
2021-02-11,31 a 40,M,Sputnik,Privado,44,10,0
2021-02-11,31 a 40,M,Sputnik,Público,40,34,0
2021-02-11,31 a 40,M,Sputnik,Público nacional,1,17,0
2021-02-11,41 a 50,F,Sputnik,Privado,40,11,0
2021-02-11,41 a 50,F,Sputnik,Público,158,42,0
2021-02-11,41 a 50,F,Sputnik,Público nacional,3,18,0
2021-02-11,41 a 50,M,Sputnik,Privado,20,4,0
2021-02-11,41 a 50,M,Sputnik,Público,39,25,0
2021-02-11,41 a 50,M,Sputnik,Público nacional,0,10,0
2021-02-11,51 a 60,F,Sputnik,Privado,34,1,0
2021-02-11,51 a 60,F,Sputnik,Público,121,27,0
2021-02-11,51 a 60,F,Sputnik,Público nacional,0,15,0
2021-02-11,51 a 60,M,Sputnik,Privado,20,1,0
2021-02-11,51 a 60,M,Sputnik,Público,35,10,0
2021-02-11,51 a 60,M,Sputnik,Público nacional,1,4,0
2021-02-11,61 a 70,F,Sputnik,Privado,20,0,0
2021-02-11,61 a 70,F,Sputnik,Público,39,1,0
2021-02-11,61 a 70,F,Sputnik,Público nacional,2,1,0
2021-02-11,61 a 70,M,Sputnik,Privado,24,0,0
2021-02-11,61 a 70,M,Sputnik,Público,28,3,0
2021-02-11,61 a 70,M,Sputnik,Público nacional,1,1,0
2021-02-11,71 a 80,F,Sputnik,Privado,2,0,0
2021-02-11,71 a 80,F,Sputnik,Público,6,0,0
2021-02-11,71 a 80,M,Sputnik,Privado,7,0,0
2021-02-11,71 a 80,M,Sputnik,Público,4,1,0
2021-02-11,81 a 90,M,Sputnik,Público,1,0,0
2021-02-12,30 o menos,F,Sputnik,Privado,44,27,0
2021-02-12,30 o menos,F,Sputnik,Público,47,33,0
2021-02-12,30 o menos,F,Sputnik,Público nacional,4,5,0
2021-02-12,30 o menos,M,Sputnik,Privado,25,14,0
2021-02-12,30 o menos,M,Sputnik,Público,12,17,0
2021-02-12,30 o menos,M,Sputnik,Público nacional,1,5,0
2021-02-12,31 a 40,F,Sputnik,Privado,118,51,0
2021-02-12,31 a 40,F,Sputnik,Público,67,71,0
2021-02-12,31 a 40,F,Sputnik,Público nacional,7,22,0
2021-02-12,31 a 40,M,Sputnik,Privado,69,23,0
2021-02-12,31 a 40,M,Sputnik,Público,36,29,0
2021-02-12,31 a 40,M,Sputnik,Público nacional,5,8,0
2021-02-12,41 a 50,F,Sputnik,Privado,85,36,0
2021-02-12,41 a 50,F,Sputnik,Público,67,65,0
2021-02-12,41 a 50,F,Sputnik,Público nacional,2,24,0
2021-02-12,41 a 50,M,Sputnik,Privado,34,19,0
2021-02-12,41 a 50,M,Sputnik,Público,32,24,0
2021-02-12,41 a 50,M,Sputnik,Público nacional,3,7,0
2021-02-12,51 a 60,F,Sputnik,Privado,33,17,0
2021-02-12,51 a 60,F,Sputnik,Público,50,28,0
2021-02-12,51 a 60,F,Sputnik,Público nacional,4,8,0
2021-02-12,51 a 60,M,Sputnik,Privado,35,12,0
2021-02-12,51 a 60,M,Sputnik,Público,20,19,0
2021-02-12,51 a 60,M,Sputnik,Público nacional,2,4,0
2021-02-12,61 a 70,F,Sputnik,Privado,22,1,0
2021-02-12,61 a 70,F,Sputnik,Público,16,0,0
2021-02-12,61 a 70,F,Sputnik,Público nacional,2,0,0
2021-02-12,61 a 70,M,Sputnik,Privado,27,0,0
2021-02-12,61 a 70,M,Sputnik,Público,20,1,0
2021-02-12,61 a 70,M,Sputnik,Público nacional,1,0,0
2021-02-12,71 a 80,F,Sputnik,Privado,3,0,0
2021-02-12,71 a 80,F,Sputnik,Público,5,0,0
2021-02-12,71 a 80,M,Sputnik,Privado,8,0,0
2021-02-12,71 a 80,M,Sputnik,Público,5,0,0
2021-02-12,81 a 90,M,Sputnik,Privado,3,0,0
2021-02-13,30 o menos,F,Sputnik,Público,2,6,0
2021-02-13,31 a 40,F,Sputnik,Privado,2,0,0
2021-02-13,31 a 40,F,Sputnik,Público,3,12,0
2021-02-13,31 a 40,M,Sputnik,Privado,1,0,0
2021-02-13,31 a 40,M,Sputnik,Público,3,7,0
2021-02-13,41 a 50,F,Sputnik,Privado,1,0,0
2021-02-13,41 a 50,F,Sputnik,Público,4,4,0
2021-02-13,41 a 50,M,Sputnik,Público,3,3,0
2021-02-13,51 a 60,F,Sputnik,Público,3,6,0
2021-02-13,51 a 60,M,Sputnik,Privado,1,0,0
2021-02-13,51 a 60,M,Sputnik,Público,3,4,0
2021-02-14,30 o menos,F,Sputnik,Privado,0,7,0
2021-02-14,30 o menos,M,Sputnik,Privado,0,2,0
2021-02-14,31 a 40,F,Sputnik,Privado,0,6,0
2021-02-14,31 a 40,F,Sputnik,Público,0,2,0
2021-02-14,31 a 40,M,Sputnik,Privado,0,1,0
2021-02-22,30 o menos,F,Sputnik,Privado,98,5,0
2021-02-22,30 o menos,F,Sputnik,Público,293,9,0
2021-02-22,30 o menos,F,Sputnik,Público nacional,33,4,0
2021-02-22,30 o menos,M,AstraZeneca,Público,3,0,0
2021-02-22,30 o menos,M,Sputnik,Privado,63,4,0
2021-02-22,30 o menos,M,Sputnik,Público,108,3,0
2021-02-22,30 o menos,M,Sputnik,Público nacional,13,1,0
2021-02-22,31 a 40,F,AstraZeneca,Público,6,0,0
2021-02-22,31 a 40,F,Sputnik,Privado,205,11,0
2021-02-22,31 a 40,F,Sputnik,Público,569,15,0
2021-02-22,31 a 40,F,Sputnik,Público nacional,56,3,0
2021-02-22,31 a 40,M,AstraZeneca,Público,3,0,0
2021-02-22,31 a 40,M,Sputnik,Privado,105,9,0
2021-02-22,31 a 40,M,Sputnik,Público,207,12,0
2021-02-22,31 a 40,M,Sputnik,Público nacional,17,1,0
2021-02-22,41 a 50,F,AstraZeneca,Público,4,0,0
2021-02-22,41 a 50,F,Sputnik,Privado,160,6,0
2021-02-22,41 a 50,F,Sputnik,Público,463,13,0
2021-02-22,41 a 50,F,Sputnik,Público nacional,48,6,0
2021-02-22,41 a 50,M,AstraZeneca,Público,3,0,0
2021-02-22,41 a 50,M,Sputnik,Privado,76,6,0
2021-02-22,41 a 50,M,Sputnik,Público,158,8,0
2021-02-22,41 a 50,M,Sputnik,Público nacional,21,2,0
2021-02-22,51 a 60,F,AstraZeneca,Público,3,0,0
2021-02-22,51 a 60,F,Sputnik,Privado,79,3,0
2021-02-22,51 a 60,F,Sputnik,Público,415,9,0
2021-02-22,51 a 60,F,Sputnik,Público nacional,38,0,0
2021-02-22,51 a 60,M,AstraZeneca,Público,9,0,0
2021-02-22,51 a 60,M,Sputnik,Privado,38,2,0
2021-02-22,51 a 60,M,Sputnik,Público,179,8,0
2021-02-22,51 a 60,M,Sputnik,Público nacional,18,1,0
2021-02-22,61 a 70,F,AstraZeneca,Público,32,0,0
2021-02-22,61 a 70,F,Sputnik,Privado,29,0,0
2021-02-22,61 a 70,F,Sputnik,Público,234,1,0
2021-02-22,61 a 70,F,Sputnik,Público nacional,18,0,0
2021-02-22,61 a 70,M,AstraZeneca,Público,153,0,0
2021-02-22,61 a 70,M,Sputnik,Privado,24,0,0
2021-02-22,61 a 70,M,Sputnik,Público,129,0,0
2021-02-22,61 a 70,M,Sputnik,Público nacional,7,0,0
2021-02-22,71 a 80,F,AstraZeneca,Público,436,0,0
2021-02-22,71 a 80,F,Sputnik,Privado,5,0,0
2021-02-22,71 a 80,F,Sputnik,Público,93,2,0
2021-02-22,71 a 80,M,AstraZeneca,Público,320,0,0
2021-02-22,71 a 80,M,Sputnik,Privado,10,0,0
2021-02-22,71 a 80,M,Sputnik,Público,63,0,0
2021-02-22,71 a 80,M,Sputnik,Público nacional,2,0,0
2021-02-22,81 a 90,F,AstraZeneca,Privado,5,0,0
2021-02-22,81 a 90,F,AstraZeneca,Público,2399,0,0
2021-02-22,81 a 90,F,Sputnik,Privado,1,0,0
2021-02-22,81 a 90,F,Sputnik,Público,8,0,0
2021-02-22,81 a 90,M,AstraZeneca,Público,1461,0,0
2021-02-22,81 a 90,M,Sputnik,Público,16,0,0
2021-02-22,91 o mas,F,AstraZeneca,Público,425,0,0
2021-02-22,91 o mas,M,AstraZeneca,Público,164,0,0
2021-02-22,91 o mas,M,AstraZeneca,Público nacional,1,0,0
2021-02-22,91 o mas,M,Sputnik,Público,2,0,0
2021-02-23,30 o menos,F,AstraZeneca,Público,14,0,0
2021-02-23,30 o menos,F,Sputnik,Privado,103,16,0
2021-02-23,30 o menos,F,Sputnik,Público,305,56,0
2021-02-23,30 o menos,F,Sputnik,Público nacional,28,5,0
2021-02-23,30 o menos,M,AstraZeneca,Público,1,0,0
2021-02-23,30 o menos,M,Sputnik,Privado,81,9,0
2021-02-23,30 o menos,M,Sputnik,Público,118,22,0
2021-02-23,30 o menos,M,Sputnik,Público nacional,15,5,0
2021-02-23,31 a 40,F,AstraZeneca,Privado,1,0,0
2021-02-23,31 a 40,F,AstraZeneca,Público,8,0,0
2021-02-23,31 a 40,F,Sputnik,Privado,226,19,0
2021-02-23,31 a 40,F,Sputnik,Público,630,136,0
2021-02-23,31 a 40,F,Sputnik,Público nacional,67,11,0
2021-02-23,31 a 40,M,AstraZeneca,Público,1,0,0
2021-02-23,31 a 40,M,Sputnik,Privado,104,21,0
2021-02-23,31 a 40,M,Sputnik,Público,218,55,0
2021-02-23,31 a 40,M,Sputnik,Público nacional,40,5,0
2021-02-23,41 a 50,F,AstraZeneca,Público,8,1,0
2021-02-23,41 a 50,F,Sputnik,Privado,164,19,0
2021-02-23,41 a 50,F,Sputnik,Público,596,159,0
2021-02-23,41 a 50,F,Sputnik,Público nacional,40,16,0
2021-02-23,41 a 50,M,AstraZeneca,Público,2,0,0
2021-02-23,41 a 50,M,Sputnik,Privado,75,6,0
2021-02-23,41 a 50,M,Sputnik,Público,227,72,0
2021-02-23,41 a 50,M,Sputnik,Público nacional,34,9,0
2021-02-23,51 a 60,F,AstraZeneca,Público,2,0,0
2021-02-23,51 a 60,F,Sputnik,Privado,86,9,0
2021-02-23,51 a 60,F,Sputnik,Público,448,209,0
2021-02-23,51 a 60,F,Sputnik,Público nacional,34,13,0
2021-02-23,51 a 60,M,AstraZeneca,Privado,2,0,
2021-02-23,51 a 60,M,AstraZeneca,Público,2,0,0
2021-02-23,51 a 60,M,Sputnik,Privado,56,3,0
2021-02-23,51 a 60,M,Sputnik,Público,191,90,0
2021-02-23,51 a 60,M,Sputnik,Público nacional,16,3,0
2021-02-23,61 a 70,F,AstraZeneca,Público,8,0,0
2021-02-23,61 a 70,F,Sputnik,Privado,27,2,0
2021-02-23,61 a 70,F,Sputnik,Público,239,310,0
2021-02-23,61 a 70,F,Sputnik,Público nacional,9,18,0
2021-02-23,61 a 70,M,AstraZeneca,Público,9,0,0
2021-02-23,61 a 70,M,Sputnik,Privado,27,9,0
2021-02-23,61 a 70,M,Sputnik,Público,161,245,0
2021-02-23,61 a 70,M,Sputnik,Público nacional,8,19,0
2021-02-23,71 a 80,F,AstraZeneca,Privado,1,0,0
2021-02-23,71 a 80,F,AstraZeneca,Público,412,0,0
2021-02-23,71 a 80,F,Sputnik,Privado,1,0,0
2021-02-23,71 a 80,F,Sputnik,Público,50,29,0
2021-02-23,71 a 80,M,AstraZeneca,Público,257,0,0
2021-02-23,71 a 80,M,Sputnik,Privado,7,2,0
2021-02-23,71 a 80,M,Sputnik,Público,54,32,0
2021-02-23,71 a 80,M,Sputnik,Público nacional,2,1,0
2021-02-23,81 a 90,F,AstraZeneca,Privado,1,0,0
2021-02-23,81 a 90,F,AstraZeneca,Público,2403,0,0
